STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/29/2018,7.83,0.13,1.3,3.9,32,34,32,270,260,16.1,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,11/30/2018,2.91,0,0,2,32,33,31,230,240,10.1,14.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/1/2018,7.16,0.3,0,1.2,33,36,31,80,80,18.1,23,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/2/2018,8.95,0.39,0,0,37,50,33,290,90,17,23,1,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/3/2018,10.51,0.15,0.2,0,41,47,30,290,250,21,30,1,,1,1,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/4/2018,7.38,0.03,1.2,0,27,31,18,340,340,21.9,27.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/5/2018,2.68,0,0,1.2,22,30,14,210,210,8.1,11,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/6/2018,10.74,0.08,2.2,1.2,29,35,26,210,210,21.9,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/7/2018,10.29,0.01,1.1,3.1,26,31,18,300,300,19.9,23.9,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/8/2018,6.26,0.04,2.1,3.1,21,28,15,270,270,18.1,23,1,1,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/9/2018,8.5,0,0,3.1,26,31,19,230,230,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/10/2018,4.47,0,0,3.1,27,31,18,260,260,12.1,13,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/11/2018,7.61,0.01,0.4,3.1,26,31,22,270,260,13,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/12/2018,4.92,0,0.2,3.1,29,33,23,80,270,12.1,14.1,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/13/2018,9.84,0.01,0.3,3.1,26,34,22,30,80,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/14/2018,6.93,0,0,2,36,47,28,190,200,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/15/2018,2.46,0,0,0,39,44,28,350,330,8.9,13,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/16/2018,6.04,0.06,0,0,33,36,28,80,90,14.1,17,1,,,1,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/17/2018,14.09,0.09,0.3,0,35,37,25,310,310,29.1,38,1,,,1,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/18/2018,9.4,0.01,0.9,1.2,24,25,20,330,330,21.9,29.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/19/2018,4.7,0,0,1.2,26,41,17,90,50,6.9,8.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/20/2018,7.61,0.37,0,0,32,45,22,70,90,16.1,21.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/21/2018,11.63,0.59,0,0,47,65,37,180,190,21,25.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/22/2018,16.55,0.05,0.3,0,34,38,30,280,280,29.1,36.9,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/23/2018,5.37,0,0,0,28,30,25,310,310,13,16.1,,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/24/2018,9.62,0.2,3.8,1.2,31,37,29,260,250,21.9,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/25/2018,3.58,0,0.2,3.1,27,31,19,310,300,12.1,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/26/2018,6.26,0.01,0.2,3.1,26,34,22,330,330,16.1,19.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/27/2018,8.72,0,0,2,25,40,14,130,120,19.9,23.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/28/2018,9.4,0.42,0,0,43,52,38,190,180,23,33.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/29/2018,13.42,0,0.2,0,39,50,21,260,270,32,42.9,1,,,,1,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/30/2018,3.36,0.04,1.1,1.2,24,30,19,80,100,8.1,10.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,12/31/2018,7.83,0.41,0,0,28,45,20,150,140,23,30,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/1/2019,15.66,0.02,0,0,40,53,21,260,260,52.1,64,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/2/2019,5.14,0,0,0,24,31,18,90,90,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/3/2019,10.74,0.09,0.3,0,33,37,30,270,280,28,35.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/4/2019,4.7,0,0,0,36,49,25,230,230,15,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/5/2019,5.59,0,0,0,33,44,25,300,300,17,21.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/6/2019,13.2,0.16,0.1,0,34,37,16,330,330,23.9,31.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/7/2019,8.5,0.09,0,0,18,34,11,150,150,23,32,,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/8/2019,8.5,0.37,0,0,36,43,31,190,140,23,36.9,1,,1,,,1,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/9/2019,18.57,0.5,3.6,0,34,40,26,270,280,29.1,40,1,,,,1,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/10/2019,17.22,0.1,5.3,5.1,25,27,14,280,290,23.9,34,1,,,,,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/11/2019,10.29,0,0.3,9.1,13,16,10,290,310,19.9,23.9,,,,,,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/12/2019,2.24,0,0,7.9,14,22,8,290,280,8.9,11,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/13/2019,1.12,0,0,7.9,11,22,2,40,60,6.9,8.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/14/2019,1.57,0,0,7.9,10,22,1,120,150,6.9,8.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/15/2019,7.61,0,0,7.1,22,31,11,220,240,15,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/16/2019,14.09,0.01,0.1,5.9,29,35,14,290,280,30,36,1,,,,1,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/17/2019,4.92,0,0,5.1,13,21,2,80,90,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/18/2019,8.05,0.05,1,5.1,26,34,21,260,250,18.1,21.9,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/19/2019,6.93,0.4,4.7,5.1,20,26,13,70,70,17,21.9,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/20/2019,11.86,0.57,9.3,15,12,19,-4,300,300,23,29.1,1,,,,1,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/21/2019,11.63,0.04,0.8,18.1,-1,8,-7,290,300,25.9,32,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/22/2019,6.26,0,0,16.9,6,25,-5,80,90,14.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/23/2019,9.62,0.3,0.3,16.1,28,45,24,180,170,25.9,36,1,,,1,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/24/2019,11.86,0.42,2,11,39,46,27,280,270,21.9,29.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/25/2019,14.99,0.03,1.5,9.1,26,29,15,260,260,31.1,40,1,1,,,,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/26/2019,8.05,0,0,11,17,22,13,230,240,16.1,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/27/2019,14.54,0.02,0.6,9.8,23,31,13,160,190,32,42.1,1,,,,,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/28/2019,9.4,0,0.1,9.8,13,20,8,70,80,16.1,21,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/29/2019,11.86,0.07,2.7,9.1,23,29,18,250,250,32,38.9,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/30/2019,15.43,0.01,0.3,11,12,18,-2,250,270,35.1,44.1,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,1/31/2019,18.57,0,0,11,3,11,-2,250,260,30,36.9,,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/1/2019,9.62,0,0,11,8,16,2,240,240,21,27.1,,,,,,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/2/2019,3.58,0,0,9.1,12,33,-1,220,240,13,16.1,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/3/2019,5.82,0,0,7.9,33,49,28,210,210,16.1,21,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/4/2019,8.95,0,0,3.9,50,61,40,180,190,19.9,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/5/2019,10.29,0.02,0,0,46,52,24,170,170,21.9,31.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/6/2019,6.26,0.39,0,0,27,34,20,80,90,14.1,19,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/7/2019,6.04,0.13,0,0,35,48,32,140,140,19.9,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/8/2019,22.59,0.08,0,0,39,56,20,260,240,38,50.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/9/2019,17.22,0,1.9,1.2,20,26,15,260,260,36,44.1,,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/10/2019,6.71,0.01,0.9,2,22,29,19,270,270,14.1,18.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/11/2019,6.49,0,0,1.2,24,31,20,90,50,12.1,14.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/12/2019,13.87,1.19,4.6,0,19,26,16,80,80,23,30,1,1,,1,,1,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/13/2019,12.3,0.2,3,5.9,26,31,23,250,250,33.1,40,1,1,,1,,1,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/14/2019,13.65,0,0.5,7.1,27,39,24,250,250,25.9,32,,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/15/2019,14.76,0.02,0,5.9,38,49,28,260,280,30,40,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/16/2019,12.08,0,0.8,3.9,27,28,19,290,310,21.9,28,1,,,,,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/17/2019,4.03,0.01,0.4,3.9,20,28,9,70,70,12.1,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/18/2019,10.51,0.09,2.3,5.1,22,24,16,300,290,21.9,27.1,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/19/2019,4.7,0,0,5.1,15,22,7,270,260,13,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/20/2019,8.28,0.1,0,5.1,18,35,9,110,110,18.1,23.9,1,,,1,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/21/2019,15.21,0.01,0,3.9,35,39,34,270,270,25.9,34,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/22/2019,6.04,0,0,3.1,32,34,24,280,280,18.1,21.9,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/23/2019,7.61,0,0,3.1,27,37,19,80,90,16.1,19.9,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/24/2019,16.33,0.11,0,2,37,51,32,250,250,44.1,53.9,1,,,,,1,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/25/2019,27.74,0.01,1.7,1.2,28,32,19,260,270,45,55.9,,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/26/2019,12.3,0.06,3.5,5.1,18,20,12,260,250,21.9,27.1,1,1,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/27/2019,9.17,0.42,7.3,3.1,11,13,5,70,60,16.1,21,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,2/28/2019,6.71,0,0.3,9.8,14,22,9,300,310,17,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/1/2019,3.13,0,0,7.1,20,39,9,30,30,8.9,11,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/2/2019,4.25,0.03,0.3,5.9,29,35,25,260,260,13,16.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/3/2019,4.92,0.06,1.1,3.9,27,30,21,280,280,14.1,17,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/4/2019,12.08,0.02,1.1,5.1,23,25,12,270,260,30,36.9,1,,,,1,,1,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/5/2019,12.53,0.01,0.1,5.1,15,19,11,240,240,21,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/6/2019,14.76,0.16,3.6,5.9,14,18,10,250,240,23.9,30,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/7/2019,11.86,0.01,0.7,7.9,14,21,9,280,280,25.1,32,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/8/2019,5.59,0,0,5.9,20,33,11,240,240,17,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/9/2019,4.92,0,0,5.1,22,37,7,90,80,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/10/2019,15.43,0.25,0.1,3.9,36,43,32,250,250,32,38.9,1,,,1,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/11/2019,17.22,0,0.3,3.1,36,37,29,250,250,32,38,1,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/12/2019,10.29,0,0.4,2,30,32,22,300,290,21,28,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/13/2019,6.26,0,0,2,28,46,16,90,50,12.1,16.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/14/2019,9.17,0,0,1.2,43,59,35,150,150,23,31.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/15/2019,13.2,0.05,0,0,54,59,40,250,170,29.1,38.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/16/2019,17.22,0.01,0.6,0,36,40,26,270,270,32,42.1,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/17/2019,12.53,0.03,0.9,2,27,33,23,290,290,23.9,32,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/18/2019,8.5,0.04,1.1,1.2,30,38,21,260,260,19.9,23.9,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/19/2019,5.82,0,0,0,31,43,24,250,260,16.1,19.9,,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/20/2019,8.28,0,0,0,37,53,23,180,190,21,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/21/2019,8.28,0.4,0,0,44,51,37,180,170,23,29.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/22/2019,13.65,0.32,1.5,1.2,37,38,26,310,300,25.9,35.1,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/23/2019,16.33,0.04,1.6,2,28,33,23,270,290,28,36.9,,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/24/2019,9.4,0,0,2,36,49,24,240,230,21.9,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/25/2019,8.28,0,0,1.2,34,38,25,320,320,17,21,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/26/2019,6.71,0,0,0,29,40,21,330,330,18.1,23,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/27/2019,5.14,0,0,0,33,51,21,180,180,18.1,25.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/28/2019,12.53,0,0,0,48,63,39,190,200,23.9,35.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/29/2019,7.61,0,0,0,51,56,38,330,190,16.1,19.9,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/30/2019,10.07,0.01,0,0,51,68,41,180,190,25.9,35.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,3/31/2019,16.11,0.16,1.4,0,44,54,28,250,270,29.1,35.1,1,,,,1,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/1/2019,10.51,0.05,2.2,3.1,31,37,25,260,260,21,28,1,,,,,,,1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/2/2019,9.62,0,0,0,36,53,22,160,190,23,30,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/3/2019,15.88,0,0,0,43,54,30,260,260,36,45,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/4/2019,11.18,0,0,0,38,43,29,290,300,21.9,28,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/5/2019,7.61,0.43,0.3,0,33,42,27,90,100,17,21,1,,,,1,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/6/2019,5.14,0,0,0,46,59,39,290,300,14.1,19,,,,,,,1,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/7/2019,4.7,0,0,0,50,65,38,50,40,12.1,15,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/8/2019,12.3,0.55,0,0,59,69,48,250,260,32,40.9,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/9/2019,14.09,0.03,0,0,53,67,37,290,280,30,38.9,,,1,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/10/2019,9.62,0,0,0,40,45,31,330,330,19.9,27.1,1,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/11/2019,4.03,0.01,0,0,36,44,27,80,90,12.1,14.1,,,,1,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/12/2019,14.76,0.04,0,0,54,73,43,210,210,33.1,44.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/13/2019,10.51,0,0,0,62,70,46,250,310,21.9,27.1,,,,,,,,
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",43.1111,-76.1038,125.9,4/14/2019,7.61,0.43,0,0,47,58,42,260,260,33.1,38,1,,1,,,,,
